,loss,hydra_MSE,Payoff,val_loss,val_hydra_MSE,val_Payoff
50,0.011396070691943169,0.011396157555282116,0.0067307231947779655,0.01184710913747549,0.011846423149108887,0.006956073455512524
51,0.010261123332785971,0.010260914452373981,0.006184097845107317,0.01054046580824587,0.010539600625634193,0.006196619011461735
52,0.009325412076288534,0.009325227700173855,0.005733353551477194,0.00968978991723723,0.009690060280263424,0.005874227732419968
53,0.00857288364087358,0.008572697639465332,0.005351622588932514,0.008902078285482194,0.008900970220565796,0.005406247451901436
54,0.007969439554361649,0.00796948466449976,0.005053370259702206,0.008378303545878993,0.008378328755497932,0.005167102906852961
55,0.007496962635053529,0.007497009821236134,0.004820514004677534,0.007835143864154816,0.00783524289727211,0.005004305392503738
56,0.007143157651192612,0.0071432157419621944,0.004648016765713692,0.007489210478133625,0.007490671239793301,0.0048056733794510365
57,0.006890932588812746,0.0068909781984984875,0.004534530453383923,0.007219839747001727,0.007218166254460812,0.004702894948422909
58,0.00672032225549589,0.006720453966408968,0.0044672745279967785,0.007070589810113112,0.007072663400322199,0.004670603200793266
59,0.006617781616682992,0.006617684382945299,0.00443286681547761,0.006979055458141698,0.006979417521506548,0.004637829028069973
60,0.006568828610615965,0.006568944081664085,0.004420467186719179,0.006942315006256103,0.006941452156752348,0.004624804947525263
61,0.013073928920915466,0.013073581270873547,0.0069977459497749805,0.013319224693874518,0.013320304453372955,0.00726649584248662
62,0.011786558350994264,0.011786486022174358,0.006595192477107048,0.012075124980840419,0.012072733603417873,0.006705980747938156
63,0.010502709410863894,0.010502475313842297,0.006039953790605068,0.010768179280062516,0.010766874998807907,0.006045002024620771
64,0.009543859494173969,0.009543675929307938,0.0056025367230176926,0.009840481258183717,0.00983850285410881,0.0056841433979570866
65,0.008747876709773218,0.008747841231524944,0.005220995284616947,0.009152366106046571,0.009154614992439747,0.0053740921430289745
66,0.008080474326308863,0.008080299012362957,0.004898146726191044,0.008352029201057222,0.008351469412446022,0.005011845380067825
67,0.007515533425649743,0.00751548632979393,0.004621839616447687,0.007756209022800127,0.007758960127830505,0.00471949577331543
68,0.007048092030936186,0.0070480722934007645,0.004385924898087978,0.007315191246403588,0.007318644318729639,0.0044897631742060184
69,0.006673506274239884,0.006673554424196482,0.0041966987773776054,0.00699229361017545,0.006991019006818533,0.004445783793926239
70,0.006380191172852561,0.006380072794854641,0.0040482571348547935,0.006632128046204646,0.006631858181208372,0.004137726034969091
71,0.006156285572649888,0.006156168412417173,0.0039414227940142155,0.006394116888816158,0.006392540410161018,0.004048148635774851
72,0.005991828620912116,0.005991754587739706,0.003868819447234273,0.006247156360248724,0.006248473655432463,0.004008661024272442
73,0.005879442884947783,0.005879449192434549,0.003826080821454525,0.006140753908248411,0.006139515899121761,0.003983128350228071
74,0.005810507813362796,0.0058105275966227055,0.0038042094092816114,0.006076687064352963,0.006076648831367493,0.003958909306675196
75,0.00577758420292794,0.005777658894658089,0.0037954829167574644,0.006052581814097033,0.006054864730685949,0.003951362334191799
76,0.010322084548241562,0.010322094894945621,0.005651076324284077,0.011061985636916426,0.011060266755521297,0.0059153311885893345
77,0.009528766632797541,0.009528671391308308,0.005408503580838442,0.009638843955265151,0.009638275019824505,0.00555475614964962
78,0.008679374205882167,0.008679510094225407,0.005038334056735039,0.009068909102678298,0.009068829007446766,0.005196605809032917
79,0.008033535713840413,0.0080335084348917,0.004743323195725679,0.008280944525698821,0.008281918242573738,0.004810127895325422
80,0.007471308869804129,0.007471488788723946,0.004481703508645296,0.007743732988503244,0.007743734400719404,0.004655494820326567
81,0.006994108610738207,0.006994233932346106,0.00424614641815424,0.0072366178391708265,0.007236128207296133,0.004342085216194391
82,0.006603115773099808,0.006602924782782793,0.0040471372194588184,0.00679409787779053,0.006792770698666573,0.004123158752918243
83,0.006262479453340725,0.006262815557420254,0.0038749752566218376,0.0065120335654252105,0.006512301508337259,0.003997910767793655
84,0.005992297721221859,0.0059922439977526665,0.003736423794180155,0.006201977590968212,0.006200265139341354,0.003837326541543007
85,0.0057774169462882444,0.005777569022029638,0.0036271107383072376,0.006010940541492568,0.006010941229760647,0.0037530423142015934
86,0.005616956241113812,0.005616710055619478,0.0035505827981978655,0.005827014558348391,0.005824830383062363,0.0036657380405813456
87,0.005495860814293961,0.005495933350175619,0.0034969872795045376,0.005708341891484128,0.0057081300765275955,0.0036158887669444084
88,0.0054127055725749626,0.005412714090198278,0.0034647202119231224,0.005628708613995049,0.005629485473036766,0.0035759343300014734
89,0.005362068240620472,0.005362007301300764,0.0034483603667467833,0.0055808327448036935,0.005580659955739975,0.003565301187336445
90,0.005337907114919321,0.005338351242244244,0.003442208981141448,0.005562326128615273,0.0055656470358371735,0.0035647135227918625
91,0.008799834092310917,0.008799782954156399,0.004879427142441273,0.009234115353723368,0.009232924319803715,0.005212695803493261
92,0.008258916820953657,0.008258807472884655,0.00473068980500102,0.00847043898080786,0.008469905704259872,0.004860773682594299
93,0.007625676813482502,0.007626005914062262,0.00445192214101553,0.007827837326460415,0.007826822809875011,0.0046695685014128685
94,0.007134114584915432,0.007134189363569021,0.004227902740240097,0.007428024975458781,0.00742707122117281,0.0043170577846467495
95,0.00671636910788071,0.006716231349855661,0.00402462063357234,0.006929073528531525,0.00692760618403554,0.0040597012266516685
96,0.006344782808726584,0.006344849243760109,0.0038441333454102278,0.006520402593579557,0.00651942053809762,0.003942360635846853
97,0.006029375642639252,0.006029341835528612,0.0036849442403763533,0.0062330544743273,0.00623156875371933,0.0037981909699738026
98,0.005770546781308489,0.005770465359091759,0.0035529674496501684,0.006003941543400288,0.006005748175084591,0.0036317426711320877
99,0.005562173760617957,0.005562027916312218,0.003445178270339966,0.005750195177396138,0.0057518742978572845,0.003522303653880954
100,0.0053976014588350135,0.00539768673479557,0.003363242605701089,0.005585307719641262,0.00558647932484746,0.0034451717510819435
101,0.005272495394724386,0.005272682756185532,0.003304596059024334,0.005457021393047439,0.0054580532014369965,0.0033955492544919252
102,0.005180195443470169,0.0051802522502839565,0.0032643021550029516,0.005365122313797474,0.005365004297345877,0.003354446729645133
103,0.005116771565534082,0.005116751883178949,0.0032392877619713545,0.005303965022828844,0.00530345318838954,0.003331736894324422
104,0.0050783804738871105,0.005078245885670185,0.003226123284548521,0.0052679840630955165,0.005268396344035864,0.0033291124273091555
105,0.005059703127823678,0.005059565417468548,0.003221208695322275,0.005253540544543001,0.005253720562905073,0.003327084705233574
106,0.007846840568751465,0.007846781983971596,0.004390960093587637,0.008303827111671368,0.00830295030027628,0.004611426964402199
107,0.007455572050147586,0.007455402985215187,0.004287748597562313,0.007729248040748967,0.007729461882263422,0.004531936254352331
108,0.0069368824865715,0.006937068421393633,0.004065071698278189,0.0071190855198436315,0.007121814880520105,0.004123672377318144
109,0.006539104707980597,0.006539114285260439,0.0038795776199549437,0.006758972953425513,0.006758464965969324,0.00396890239790082
110,0.006202968401995338,0.006202748976647854,0.0037172907032072544,0.0064082928667465846,0.006410670001059771,0.003785253968089819
111,0.005898860508874978,0.005898721981793642,0.0035686607006937265,0.006113209010577864,0.006113952025771141,0.0036783390678465366
112,0.005646253663890156,0.005646334029734135,0.003438645740970969,0.0058813965047399205,0.005884384270757437,0.003570508910343051
113,0.0054405617168932045,0.005440413486212492,0.0033317008055746555,0.005624998219476806,0.005623683333396912,0.003396921558305621
114,0.005271797203410555,0.005271777044981718,0.003245031228289008,0.00544564356000887,0.005443980451673269,0.0033364631235599518
115,0.005141354430402503,0.005141180008649826,0.0031797110568732023,0.00531146417847938,0.005311049986630678,0.0032301393803209066
116,0.005041643569029776,0.005041490308940411,0.0031302995048463345,0.005207365697125594,0.00520861754193902,0.0032145539298653603
117,0.004968275739105395,0.004968288820236921,0.0030987223144620657,0.005130642650897304,0.005129252094775438,0.003183873603120446
118,0.004917709188494417,0.004917682148516178,0.003078476060181856,0.00508441063877609,0.005083982367068529,0.0031655693892389536
119,0.004887221676019239,0.004887155722826719,0.003068078774958849,0.005054893118060297,0.00505517004057765,0.003154949750751257
120,0.00487209427713612,0.004872186109423637,0.003064031945541501,0.005042992549969091,0.005045230500400066,0.003154152072966099
121,0.007183151551474024,0.007183088921010494,0.004044938832521439,0.00773557618972328,0.007736054714769125,0.004268609452992678
122,0.006889681188578223,0.006889623124152422,0.003976320847868919,0.007058956913567251,0.007057731039822102,0.004101141821593046
123,0.006449290734014393,0.006449460983276367,0.0037858339492231607,0.006667474141882525,0.006669687572866678,0.0038822318892925978
124,0.006117050240768327,0.006117014214396477,0.003629442770034075,0.0063418656317724125,0.006343466695398092,0.0037573808804154396
125,0.0058278760171598856,0.005827919114381075,0.00348972762003541,0.006039925447520283,0.006039801985025406,0.003512890078127384
126,0.005576857093859602,0.005576700437813997,0.0033691818825900555,0.0057367694988846776,0.00573925394564867,0.003411629470065236
127,0.005367632783498661,0.005367544014006853,0.003259890479966998,0.005548653440922499,0.005548841319978237,0.0033717660699039698
128,0.005194810094840733,0.00519515248015523,0.00317356432788074,0.005358989770296547,0.005358860827982426,0.003215088276192546
129,0.0050576158806313705,0.005057887639850378,0.0031015353742986917,0.0052282887054814235,0.005228114314377308,0.003146787639707327
130,0.004951959410052241,0.004951982293277979,0.003046091878786683,0.005109040527211295,0.005109075922518969,0.0031179876532405615
131,0.004871038426100104,0.004871258977800608,0.0030056475661695004,0.005027486103690333,0.005026837810873985,0.003088155994191766
132,0.0048125717330861975,0.004812563769519329,0.0029794969595968723,0.004964757512509823,0.004963362123817205,0.0030687605030834675
133,0.004772383275122186,0.004772434942424297,0.0029633769299834967,0.0049236503932211136,0.004926551599055529,0.0030365888960659504
134,0.004747533476683829,0.004747418686747551,0.002955008763819933,0.004900259603394403,0.004900070372968912,0.003035206813365221
135,0.004735265882488018,0.004735178779810667,0.0029515244532376528,0.004890356833653318,0.00489051453769207,0.003034751396626234
136,0.00668148591671093,0.006681402213871479,0.003784560365602374,0.0071429045627514525,0.007144419476389885,0.003964029718190432
137,0.006463388477008284,0.006463314406573772,0.003739309962838888,0.006618440464718474,0.006618572864681482,0.0037954950239509344
138,0.006081130604869054,0.006081291474401951,0.0035748567897826433,0.006248696226295498,0.0062488894909620285,0.0035948986187577248
139,0.005796875672125154,0.005796799901872873,0.0034393074456602335,0.005976452027757963,0.005978612694889307,0.003491747658699751
140,0.005549268698535952,0.005549165885895491,0.003323078155517578,0.00568953621511658,0.005690065678209066,0.0033806341234594584
141,0.005328117871652415,0.005328072234988213,0.0032122491393238306,0.005525803676247597,0.005530290771275759,0.003300125477835536
142,0.005152877143926826,0.005152793601155281,0.003124694572761655,0.005321831928193569,0.005321879405528307,0.0032038174103945494
143,0.005009012356842006,0.005009174812585115,0.003047310747206211,0.005174396179368099,0.005174718797206879,0.003127512289211154
144,0.004896570439811474,0.004896669648587704,0.002987778279930353,0.005045658367209964,0.00504649244248867,0.0030392271000891924
145,0.00480880063995719,0.004808793310075998,0.0029408594127744436,0.0049472030032012195,0.004947170149534941,0.0030096585396677256
146,0.004742272284121057,0.0047423639334738255,0.0029072300530970097,0.00488460881660382,0.00488729402422905,0.0029835307504981756
147,0.004694282747455585,0.004694449715316296,0.002884569112211466,0.00483364818000959,0.004832643084228039,0.0029534557834267616
148,0.004661248269971506,0.00466146832332015,0.0028714959044009447,0.004802079007691807,0.004804786294698715,0.0029422303196042776
149,0.004640839645772436,0.004641064442694187,0.0028643992263823748,0.004780849071260956,0.004781759809702635,0.0029389832634478807
150,0.004630553659327604,0.00463066715747118,0.0028611591551452875,0.004772349131190115,0.004772420972585678,0.0029362791683524847
151,0.0063313977652125885,0.00633168313652277,0.003602053038775921,0.006836758161998457,0.006836434360593557,0.003818168304860592
152,0.006124082060746941,0.006123959086835384,0.003553302027285099,0.0062104157575302655,0.006211935542523861,0.003581226570531726
153,0.005789738363128754,0.005789640359580517,0.003410936798900366,0.006059703712165356,0.006060226820409298,0.0035111336037516594
154,0.005538946126364632,0.005538884550333023,0.0032923691906034946,0.005703818377107382,0.0057037328369915485,0.0034170635044574738
155,0.005322811611383049,0.0053229136392474174,0.0031835990957915783,0.005512865022238758,0.005512116942554712,0.003255245042964816
156,0.005138856093392328,0.0051389895379543304,0.0030966843478381634,0.0053174443464312285,0.00531750125810504,0.003117131534963846
157,0.004988145001618951,0.004988326691091061,0.003015906549990177,0.005120506260626846,0.0051200813613832,0.003081910777837038
158,0.004864174181517259,0.004864228889346123,0.0029514255002141,0.005020398321996133,0.005020415876060724,0.0030455300584435463
159,0.004768310681169416,0.004768156912177801,0.002899450482800603,0.00491347211168872,0.004911475814878941,0.00296280300244689
160,0.0046949599939271995,0.00469494704157114,0.0028611375018954277,0.00482836753030618,0.004828376695513725,0.002936268923804164
161,0.004640233939725124,0.004640182480216026,0.002832422498613596,0.004774964548730188,0.004774477332830429,0.002901839790865779
162,0.00460014671706767,0.004599929787218571,0.002813623985275626,0.004731122720096674,0.004729392006993294,0.002878011204302311
163,0.0045724576840292155,0.0045723388902843,0.002801578026264906,0.00470122827347368,0.004699653945863247,0.0028680444229394197
164,0.0045551066517278,0.004555062390863895,0.002795488340780139,0.0046846110407676965,0.004685943014919758,0.0028649959713220596
165,0.004546310286996542,0.004546188283711672,0.002793057356029749,0.00467720069984595,0.004679638892412186,0.002863342175260186
166,0.0060404800337773784,0.006040396634489298,0.0034443021286278963,0.006398297140333388,0.006397255230695009,0.003747799666598439
167,0.005873991086692722,0.005873812362551689,0.003418531734496355,0.005998786614090204,0.005997186526656151,0.0034871099051088095
168,0.005564987736048154,0.005565024446696043,0.003281728597357869,0.005753922107070685,0.005753970704972744,0.003345164470374584
169,0.005338970976010149,0.00533882575109601,0.003176278667524457,0.00552750892928905,0.005526409950107336,0.003256019903346896
170,0.005143550890444973,0.005143412854522467,0.0030778232030570507,0.00529662050637934,0.005296218674629927,0.0031723780557513237
171,0.004984838152897578,0.004984796047210693,0.002999509684741497,0.005142318307028876,0.0051419781520962715,0.0030807065777480602
172,0.004854661436126004,0.004854588303714991,0.0029310539830476046,0.0049970112484362395,0.004997540265321732,0.0029675434343516827
173,0.004748941342045128,0.004749005660414696,0.002873864257708192,0.004890003515779972,0.0048898933455348015,0.00296021718531847
174,0.0046682671030546415,0.004668428562581539,0.002829186851158738,0.0048075531425989335,0.004806711338460445,0.002903266344219446
175,0.004606269551905585,0.004606306552886963,0.0027955234982073307,0.004735070593820678,0.004733862355351448,0.0028475734870880842
176,0.004559695854976222,0.00455994950607419,0.0027704895474016666,0.004688386029543148,0.004687440115958452,0.002837657928466797
177,0.004525672396424192,0.00452555064111948,0.0027537017595022917,0.0046523026597996555,0.004652069415897131,0.0028116474859416485
178,0.00450210797333239,0.004501958377659321,0.002743479795753956,0.004624460802392827,0.004623809363692999,0.002805764554068446
179,0.00448731114955412,0.004487559199333191,0.0027385333087295294,0.004610514265878333,0.004610811360180378,0.0028041237965226173
180,0.004479713333655655,0.004479789175093174,0.002736222231760621,0.004604296059740914,0.004605347756296396,0.0028024849016219378
181,0.0057986359514388035,0.005798628553748131,0.003320758929476142,0.006214490505390697,0.006216434761881828,0.0035441929940134287
182,0.005660869472602636,0.005660866852849722,0.003299557603895664,0.005785299635430177,0.005787640810012817,0.003383372211828828
183,0.005376387465561246,0.005376207642257214,0.0031747547909617424,0.005523650428652763,0.005525683984160423,0.0032095492351800203
184,0.005172339046157805,0.005172311794012785,0.003077814821153879,0.005337489078607824,0.005340215750038624,0.0031015395652502775
185,0.005003076698815013,0.005002989899367094,0.0029958137311041355,0.005143115203993188,0.005142186768352985,0.003029705723747611
186,0.004862514316097454,0.004862766247242689,0.0029246960766613483,0.005006698035283221,0.005006854888051748,0.0029917932115495205
187,0.004747242615118991,0.0047471607103943825,0.0028611808083951473,0.004891831890741984,0.0048935567028820515,0.002963680773973465
188,0.004657617821121289,0.0046578035689890385,0.00281312083825469,0.004794560475440489,0.004793491214513779,0.002856392879039049
189,0.004586957748105497,0.00458711851388216,0.0027736257761716843,0.004708812036282486,0.004708667751401663,0.0028232436161488295
190,0.004533349386621036,0.004533260595053434,0.002743150806054473,0.004652908005896542,0.004652001429349184,0.002803909359499812
191,0.0044935663002876585,0.004493736196309328,0.002721629338338971,0.004612094652238819,0.004612342454493046,0.002791190752759576
192,0.004464262378914857,0.004464213736355305,0.0027067081537097692,0.004578972406188647,0.004580660257488489,0.002777954563498497
193,0.004443961006614529,0.0044440412893891335,0.002697801450267434,0.004559186716294951,0.004558405373245478,0.0027585492935031652
194,0.004431029779473204,0.004431079141795635,0.0026928961742669344,0.004546993049182412,0.004544850438833237,0.002756844274699688
195,0.004424370059260616,0.004424541722983122,0.0026911641471087933,0.004541233063075277,0.004540564958006144,0.002755575580522418
