,MSE,PayoffLoss,loss,val_MSE,val_PayoffLoss,val_loss
171,0.004795735701918602,0.0016399748856201768,0.02876470799375983,0.005212867632508278,0.0017777334433048964,0.031325886257168124
172,0.0046957386657595634,0.0016114498721435666,0.028171536362521787,0.005499823484569788,0.0018700077198445797,0.033010707758279405
173,0.004670928698033094,0.0015937720891088247,0.0280228644286885,0.005084481555968523,0.0017155945533886552,0.030554578280273605
174,0.004668070934712887,0.0015993552515283227,0.02800915318131447,0.0052201454527676105,0.0017781337955966592,0.031355079370912385
175,0.004608677700161934,0.0015807304298505187,0.027649094982708202,0.004866264294832945,0.0016606483841314912,0.02916900299647275
176,0.00462481752038002,0.0015796292573213577,0.027745467200699973,0.005449649877846241,0.0018561588367447257,0.03270679041760809
177,0.004680470563471317,0.001606444246135652,0.028087608825985124,0.004887375049293041,0.0016653593629598618,0.02937078878178316
178,0.004681628663092852,0.0016001699259504676,0.028087617540359495,0.005520021077245474,0.0018890846986323595,0.033110078483819964
179,0.0046692052856087685,0.001602238742634654,0.028012858326996074,0.005622431635856628,0.0019298895495012403,0.03377601485322503
180,0.004635269287973642,0.0015876542311161757,0.027804305523984572,0.004836133681237698,0.0016552397282794118,0.02901086594287087
181,0.004704994615167379,0.0016108709387481213,0.02822752432753058,0.005036830902099609,0.0017246791394427419,0.030229533004410128
182,0.004672728478908539,0.0015942692989483476,0.02804058916744064,0.005316620692610741,0.00184332684148103,0.03190665415542967
183,0.004597961902618408,0.0015731998719274998,0.027590670950798427,0.004955376964062452,0.0017088775057345629,0.029702013028018615
184,0.004659562837332487,0.001596360350959003,0.02795845640722443,0.005377488676458597,0.0018596779555082321,0.03227257557230837
185,0.0046846624463796616,0.0016078909393399954,0.028110162620859986,0.005009984131902456,0.0016944650560617447,0.03009167495299788
186,0.004629532806575298,0.0015876819379627705,0.027777315579793033,0.0054382700473070145,0.0018519911682233214,0.03267320428560762
187,0.004605384543538094,0.0015802722191438079,0.027634969969707376,0.004858196713030338,0.0016490917187184095,0.02919144708277548
188,0.004615479614585638,0.0015817334642633796,0.027694116658322953,0.005059764254838228,0.0017439795192331076,0.030395493823991104
189,0.004670063499361277,0.0015964253107085824,0.028021819400787355,0.005621934775263071,0.0019314734963700175,0.03375874767356059
190,0.004572312347590923,0.0015667731640860438,0.027438393567590154,0.004985359497368336,0.0016958154737949371,0.029865888552805957
191,0.00461803562939167,0.0015853518852964044,0.02770926333560663,0.005558178294450045,0.0018934168620035052,0.03335161577322904
192,0.004576767794787884,0.0015726550482213497,0.027462038323458504,0.004822736140340567,0.0016453899443149567,0.028908737822139964
193,0.004570192191749811,0.0015656646573916078,0.027423278194315292,0.0050187609158456326,0.0017201314913108945,0.030157181947722156
194,0.004614402540028095,0.0015780813992023468,0.02768995920735247,0.005247838795185089,0.001804672065190971,0.031470890802846235
195,0.004546597599983215,0.001560141914524138,0.027286837472985773,0.004806308075785637,0.0016515800962224603,0.028878012761386
196,0.004569538868963718,0.0015716563211753964,0.027412243390784543,0.005300759803503752,0.0018019536510109901,0.031844331155805025
197,0.004597519990056753,0.0015764051349833608,0.027587121538029,0.0050529311411082745,0.0017218239372596145,0.03034078119730248
198,0.004566342104226351,0.0015664403326809406,0.027400881633513115,0.004884447902441025,0.0016681902343407273,0.029269468560990164
199,0.004669534042477608,0.0016009652754291892,0.02802214429799248,0.005083055235445499,0.0017328581307083368,0.03052383845904294
200,0.004540510009974241,0.0015625323867425323,0.02724132402784684,0.005381056573241949,0.0018664009403437376,0.032266232479319853
201,0.004678348544985056,0.001602002652361989,0.028062511255460627,0.004876898601651192,0.0016800265293568373,0.02928609133678324
202,0.004557482898235321,0.0015608001267537475,0.027346502433804903,0.004991104826331139,0.0017134108347818255,0.029931463856907453
203,0.004550604615360498,0.0015602895291522145,0.027308789819128373,0.004789628554135561,0.001641264883801341,0.028718132343712975
204,0.004471711814403534,0.0015379446558654308,0.02683010107980055,0.00493257399648428,0.0016788131324574351,0.02950870216664146
205,0.004589837044477463,0.0015796252992004156,0.027534559187117745,0.005380556453019381,0.0018501492450013757,0.032321062354831134
206,0.004546696320176125,0.0015617457684129477,0.027281537669371157,0.005386053118854761,0.0018269193824380636,0.03235091679832514
207,0.0046683549880981445,0.001599794253706932,0.028001664034408683,0.007063584867864847,0.0023951095063239336,0.04233353187687257
208,0.00452928664162755,0.0015534823760390282,0.02718008715159753,0.004605167079716921,0.0016050791600719094,0.02764847911911852
209,0.004496508277952671,0.0015426278114318848,0.026976704014925395,0.00475118076428771,0.0016248967731371522,0.028440445977098803
210,0.004501234274357557,0.001548532396554947,0.02699661919790156,0.004679546691477299,0.0016108289128169417,0.02808877236317186
211,0.0046013458631932735,0.0015807474264875054,0.02760977935703362,0.004920851904898882,0.0016746417386457324,0.029547110579294315
212,0.004510174039751291,0.001548710628412664,0.02704549683437628,0.006033318117260933,0.0020925989374518394,0.03623425469854299
213,0.004602306522428989,0.0015784002607688308,0.027605239593281466,0.004925222136080265,0.001686803880147636,0.029567047686436598
214,0.0044863964430987835,0.0015427900943905115,0.026907459935721228,0.004700104705989361,0.0016235449584200978,0.028230359649658202
215,0.004526432137936354,0.0015547630609944463,0.02716321639032925,0.004502712283283472,0.0015408600447699428,0.02702089928528842
216,0.004512726794928312,0.0015490088844671845,0.027072442300880656,0.005297353956848383,0.0018068403005599976,0.03177453980130308
217,0.00452765915542841,0.0015543305780738592,0.02716315361647045,0.005854749120771885,0.00200644345022738,0.03511737216535737
218,0.004520697519183159,0.0015538311563432217,0.027116123831272126,0.004545378033071756,0.0015477355336770415,0.02720825179745169
219,0.004520092159509659,0.0015553940320387483,0.027122065185448702,0.0044681294821202755,0.0015433826483786106,0.02679283662333208
220,0.004528756719082594,0.001552355708554387,0.027179547242907918,0.004690387286245823,0.0016125224065035582,0.028172752939252293
221,0.004544221330434084,0.0015615691663697362,0.027271171134710313,0.0046465289779007435,0.001597064547240734,0.027870077811269198
222,0.004446830600500107,0.0015326892025768757,0.02667845429602791,0.004965587984770536,0.001683124341070652,0.029829475749240202
223,0.0044512515887618065,0.0015313104959204793,0.02670947835445404,0.005277701187878847,0.001799831516109407,0.03149107574925703
224,0.0045742434449493885,0.0015712218591943383,0.02744641857603017,0.005020691081881523,0.0017121724085882306,0.03012606992686496
225,0.004570686724036932,0.0015734429471194744,0.027417167209877687,0.004908260889351368,0.001683696056716144,0.02945411712772706
226,0.004459183197468519,0.0015421464340761304,0.02675692121088505,0.005240974947810173,0.001773823518306017,0.03144895826753448
227,0.004529187921434641,0.0015535431448370218,0.027165681308157302,0.005499541759490967,0.001881903037428856,0.03299742962367394
228,0.004552240017801523,0.0015663848025724292,0.027308459164465174,0.004927927162498236,0.001717954408377409,0.029556094670295716
229,0.004493398126214743,0.00154501770157367,0.026957159897159126,0.006107775028795004,0.0021127171348780394,0.03669180281162262
230,0.004488524980843067,0.0015431176871061325,0.026935594286988763,0.004767807200551033,0.001627262681722641,0.028588140300091575
231,0.004421961028128862,0.0015239105559885502,0.026530676599109872,0.004976975731551647,0.0017056392971426249,0.029849413454182006
232,0.004485929850488901,0.0015483131865039468,0.026921045538783075,0.005023361649364233,0.001709686708636582,0.030172271110380396
233,0.004550574813038111,0.0015671575674787164,0.027305763212547584,0.005135065875947475,0.0017589298076927662,0.0308343657486579
234,0.004397248849272728,0.0015109990490600467,0.02637614803489517,0.0053770109079778194,0.001841957331635058,0.03228475683156182
235,0.004399157594889402,0.001510568312369287,0.026395180034111527,0.005093499086797237,0.0017713712295517325,0.03060847413373344
236,0.004511663690209389,0.0015471421647816896,0.02707384872787139,0.004929193761199713,0.0016690369229763746,0.02957648388305131
237,0.00448778597638011,0.001543750404380262,0.02692899308029343,0.005535943899303675,0.0019038751488551497,0.0332095465835403
238,0.004479203838855028,0.0015441024443134665,0.02687531008019167,0.005940549541264772,0.0020320017356425524,0.03559403943805134
239,0.0044107516296207905,0.0015187575481832027,0.026463179009626893,0.004708966240286827,0.001589526073075831,0.02824178151102627
240,0.004488851875066757,0.0015444911550730467,0.026934883811193355,0.005210374016314745,0.0017818352207541466,0.0311451399158029
241,0.004495637025684118,0.0015429385239258409,0.02697551237186965,0.004715272691100836,0.0016269730404019356,0.028313540753196267
